serial,time_raw,dong,temp,humi,uv,dt,hour,date,tr_est,v,utci_val,lat,lon,address
V02Q1940639,2025-08-02_03:07:00,Eungbong-dong,31.6,69.0,0.0,2025-08-02 03:07:00,3,2025-08-02,31.6,1.5,34.1,37.54966889,127.03182637,서울특별시 성동구 독서당로62길 10
V02Q1940623,2025-08-02_03:07:00,Majang-dong,31.1,65.0,0.0,2025-08-02 03:07:00,3,2025-08-02,31.1,1.5,32.9,37.563719858,127.039492971,서울특별시 성동구 마조로15길 20
V02Q1940627,2025-08-02_03:07:00,Songjeong-dong,30.9,69.0,0.0,2025-08-02 03:07:00,3,2025-08-02,30.9,1.5,33.1,37.551819341,127.067379627,서울특별시 성동구 송정12가길 50
V02Q1940644,2025-08-02_03:07:00,Haengdang1(il)-dong,31.0,64.0,0.0,2025-08-02 03:07:00,3,2025-08-02,31.0,1.5,32.7,37.561197184,127.034602965,서울특별시 성동구 왕십리로 307
V02Q1940670,2025-08-02_03:07:00,Seongsu1ga1(il)-dong,30.8,76.0,0.0,2025-08-02 03:07:00,3,2025-08-02,30.8,1.5,33.9,37.539279182,127.049873167,서울특별시 성동구 성덕정9길 13
V02Q1940744,2025-08-02_03:07:00,Seongsu2ga3(sam)-dong,31.1,69.0,0.0,2025-08-02 03:07:00,3,2025-08-02,31.1,1.5,33.4,37.544751429,127.053111792,서울특별시 성동구 연무장5길 18
V02Q1940748,2025-08-02_03:07:00,Seongsu1ga1(il)-dong,30.5,75.0,0.0,2025-08-02 03:07:00,3,2025-08-02,30.5,1.5,33.3,37.537369863,127.050872231,서울특별시 성동구 둘레9길 13
V02Q1940743,2025-08-02_03:07:00,Seongsu2ga1(il)-dong,30.2,78.0,0.0,2025-08-02 03:07:00,3,2025-08-02,30.2,1.5,33.3,37.536409649,127.056387019,서울특별시 성동구 성덕정길 118-14
V02Q1940761,2025-08-02_03:07:00,Majang-dong,29.9,72.0,0.0,2025-08-02 03:07:00,3,2025-08-02,29.9,1.5,32.1,37.564052441,127.044424399,서울측별시 성동구 마장동 산 23-2
V02Q1940753,2025-08-02_03:07:00,Geumho-1(il)-dong,31.1,69.0,0.0,2025-08-02 03:07:00,3,2025-08-02,31.1,1.5,33.4,37.549364662,127.026655727,서울특별시 성동구 독서당로51길 13
V02Q1940786,2025-08-02_03:07:00,Seongsu1ga1(il)-dong,30.5,75.0,0.0,2025-08-02 03:07:00,3,2025-08-02,30.5,1.5,33.3,37.542101542,127.049671321,서울특별시 성동구 뚝섬로3길 18
V02Q1941015,2025-08-02_03:07:00,Seongsu1ga1(il)-dong,30.4,78.0,0.0,2025-08-02 03:07:00,3,2025-08-02,30.4,1.5,33.6,37.5416558,127.0482802,서울특별시 성동구 뚝섬로3길 18
OC3CL200256,2025-08-02_04:07:00,Majang-dong,31.4,50.0,0.0,2025-08-02 04:07:00,4,2025-08-02,31.4,1.5,31.8,37.5716201595004,127.036088628704,서울특별시 성동구 청계천로540 서울시설공단 B4층 기계실
V02Q1940607,2025-08-02_04:07:00,Sageun-dong,30.4,68.0,0.0,2025-08-02 04:07:00,4,2025-08-02,30.4,1.5,32.3,37.55887111,127.038552736,서울측별시 성동구 행당동 150-2
V02Q1940556,2025-08-02_04:07:00,Seongsu2ga1(il)-dong,30.1,77.0,0.0,2025-08-02 04:07:00,4,2025-08-02,30.1,1.5,33.0,37.540241557,127.054675329,서울특별시 성동구 성수이로7길 11
V02Q1940545,2025-08-02_04:07:00,Seongsu1ga2(i)-dong,30.4,73.0,0.0,2025-08-02 04:07:00,4,2025-08-02,30.4,1.5,32.9,37.546306095,127.043661494,서울특별시 성동구 서울숲2길 46
V02Q1940502,2025-08-02_04:07:00,Seongsu1ga1(il)-dong,30.6,73.0,0.0,2025-08-02 04:07:00,4,2025-08-02,30.6,1.5,33.2,37.54081481,127.049563967,서울특별시 성동구 뚝섬로3길 8
V02Q1940616,2025-08-02_04:07:00,Wangsimni2(i)-dong,30.4,68.0,0.0,2025-08-02 04:07:00,4,2025-08-02,30.4,1.5,32.3,37.560443166,127.030835302,서울측별시 성동구 하왕십리동 976-12
V02Q1940644,2025-08-02_04:07:00,Haengdang1(il)-dong,30.5,68.0,0.0,2025-08-02 04:07:00,4,2025-08-02,30.5,1.5,32.4,37.561197184,127.034602965,서울특별시 성동구 왕십리로 307
V02Q1940603,2025-08-02_04:07:00,Yongdap-dong,30.4,70.0,0.0,2025-08-02 04:07:00,4,2025-08-02,30.4,1.5,32.5,37.563368336,127.055964397,서울측별시 성동구 용답동 6-13
V02Q1940617,2025-08-02_04:07:00,Oksu-dong,30.9,70.0,0.0,2025-08-02 04:07:00,4,2025-08-02,30.9,1.5,33.3,37.541972102,127.016370616,서울특별시 성동구 한림말3길 10
V02Q1940503,2025-08-02_04:07:00,Songjeong-dong,30.6,71.0,0.0,2025-08-02 04:07:00,4,2025-08-02,30.6,1.5,33.0,37.554020674,127.068888201,서울특별시 성동구 송정18가길 19
V02Q1940563,2025-08-02_04:07:00,Wangsimni-doSeondong,30.5,67.0,0.0,2025-08-02 04:07:00,4,2025-08-02,30.5,1.5,32.3,37.564129832,127.031439736,서울특별시 성동구 왕십리로28길 1-1
V02Q1940156,2025-08-02_04:07:00,Majang-dong,30.6,66.0,0.0,2025-08-02 04:07:00,4,2025-08-02,30.6,1.5,32.4,37.566674857,127.045521513,서울특별시 성동구 마장로46길 12-19
V02Q1940639,2025-08-02_04:07:00,Eungbong-dong,31.2,68.0,0.0,2025-08-02 04:07:00,4,2025-08-02,31.2,1.5,33.4,37.54966889,127.03182637,서울특별시 성동구 독서당로62길 10
V02Q1940590,2025-08-02_04:07:00,Sageun-dong,31.1,66.0,0.0,2025-08-02 04:07:00,4,2025-08-02,31.1,1.5,33.0,37.560723571,127.048425106,서울특별시 성동구 사근동12길 5
V02Q1940623,2025-08-02_04:07:00,Majang-dong,30.2,67.0,0.0,2025-08-02 04:07:00,4,2025-08-02,30.2,1.5,31.9,37.563719858,127.039492971,서울특별시 성동구 마조로15길 20
V02Q1940588,2025-08-02_04:07:00,Sageun-dong,30.5,69.0,0.0,2025-08-02 04:07:00,4,2025-08-02,30.5,1.5,32.6,37.55810867,127.050859556,서울측별시 성동구 사근동 110
V02Q1940628,2025-08-02_04:07:00,Majang-dong,30.7,66.0,0.0,2025-08-02 04:07:00,4,2025-08-02,30.7,1.5,32.5,37.568356828,127.040528854,서울특별시 성동구 마장로35나길 13
V02Q1940615,2025-08-02_04:07:00,Geumho-1(il)-dong,30.4,70.0,0.0,2025-08-02 04:07:00,4,2025-08-02,30.4,1.5,32.5,37.557838543,127.024148057,서울측별시 성동구 금호동1가 130-2
V02Q1940670,2025-08-02_04:07:00,Seongsu1ga1(il)-dong,30.5,74.0,0.0,2025-08-02 04:07:00,4,2025-08-02,30.5,1.5,33.2,37.539279182,127.049873167,서울특별시 성동구 성덕정9길 13
V02Q1940642,2025-08-02_04:07:00,Yongdap-dong,29.8,73.0,0.0,2025-08-02 04:07:00,4,2025-08-02,29.8,1.5,32.1,37.560215516,127.064339113,서울특별시 성동구 자동차시장1길 64
V02Q1940441,2025-08-02_04:07:00,Haengdang1(il)-dong,30.7,66.0,0.0,2025-08-02 04:07:00,4,2025-08-02,30.7,1.5,32.5,37.558352332,127.037694516,서울측별시 성동구 행당동 134-9
V02Q1940828,2025-08-02_04:07:00,Sageun-dong,30.4,67.0,0.0,2025-08-02 04:07:00,4,2025-08-02,30.4,1.5,32.2,37.561332045,127.039688831,서울특별시 성동구 마조로9길 16
V02Q1940261,2025-08-02_04:07:00,Seongsu1ga2(i)-dong,30.7,69.0,0.0,2025-08-02 04:07:00,4,2025-08-02,30.7,1.5,32.8,37.549808841,127.049770229,서울특별시 성동구 상원10길 17
V02Q1940112,2025-08-02_04:07:00,Songjeong-dong,30.8,69.0,0.0,2025-08-02 04:07:00,4,2025-08-02,30.8,1.5,33.0,37.556514509,127.071193511,서울특별시 성동구 동일로55길 8
V02Q1940870,2025-08-02_04:07:00,Seongsu1ga1(il)-dong,30.0,78.0,0.0,2025-08-02 04:07:00,4,2025-08-02,30.0,1.5,33.0,37.538102738,127.046880664,서울특별시 성동구 둘레1길 12-30
V02Q1940735,2025-08-02_04:07:00,Majang-dong,30.6,67.0,0.0,2025-08-02 04:07:00,4,2025-08-02,30.6,1.5,32.5,37.568406512,127.033660707,서울특별시 성동구 무학로14길 33
V02Q1940601,2025-08-02_04:07:00,Sageun-dong,31.6,64.0,0.0,2025-08-02 04:07:00,4,2025-08-02,31.6,1.5,33.5,37.560264565,127.048014605,서울특별시 성동구 사근동12길 12-1
V02Q1940733,2025-08-02_04:07:00,Seongsu2ga3(sam)-dong,33.2,62.0,0.0,2025-08-02 04:07:00,4,2025-08-02,33.2,1.5,35.5,37.54818971,127.056597845,서울특별시 성동구 아차산로7나길 9
V02Q1940709,2025-08-02_04:07:00,Majang-dong,29.9,70.0,0.0,2025-08-02 04:07:00,4,2025-08-02,29.9,1.5,31.9,37.569445214,127.0446016,서울특별시 성동구 마장로39길 51
V02Q1940842,2025-08-02_04:07:00,Eungbong-dong,31.1,69.0,0.0,2025-08-02 04:07:00,4,2025-08-02,31.1,1.5,33.4,37.55214248,127.03558479,서울특별시 성동구 고산자로2길 4
V02Q1940632,2025-08-02_04:07:00,Wangsimni-doSeondong,30.7,66.0,0.0,2025-08-02 04:07:00,4,2025-08-02,30.7,1.5,32.5,37.564964319,127.03447479,서울특별시 성동구 왕십리로24길 27-1
V02Q1940868,2025-08-02_04:07:00,Yongdap-dong,31.6,65.0,0.0,2025-08-02 04:07:00,4,2025-08-02,31.6,1.5,33.6,37.560512835,127.052853492,서울특별시 성동구 용답길 111
V02Q1940270,2025-08-02_04:07:00,Seongsu1ga2(i)-dong,31.5,66.0,0.0,2025-08-02 04:07:00,4,2025-08-02,31.5,1.5,33.6,37.547286983,127.046740172,서울특별시 성동구 아차산로 20
V02Q1940627,2025-08-02_04:07:00,Songjeong-dong,30.3,71.0,0.0,2025-08-02 04:07:00,4,2025-08-02,30.3,1.5,32.5,37.551819341,127.067379627,서울특별시 성동구 송정12가길 50
V02Q1940496,2025-08-02_04:07:00,Seongsu2ga1(il)-dong,30.4,74.0,0.0,2025-08-02 04:07:00,4,2025-08-02,30.4,1.5,33.1,37.538775645,127.059760733,서울특별시 성동구 뚝섬로17길 12
V02Q1940743,2025-08-02_04:07:00,Seongsu2ga1(il)-dong,30.0,77.0,0.0,2025-08-02 04:07:00,4,2025-08-02,30.0,1.5,32.9,37.536409649,127.056387019,서울특별시 성동구 성덕정길 118-14
V02Q1941015,2025-08-02_04:07:00,Seongsu1ga1(il)-dong,30.0,77.0,0.0,2025-08-02 04:07:00,4,2025-08-02,30.0,1.5,32.9,37.5416558,127.0482802,서울특별시 성동구 뚝섬로3길 18
V02Q1940530,2025-08-02_04:07:00,Seongsu1ga1(il)-dong,30.1,74.0,0.0,2025-08-02 04:07:00,4,2025-08-02,30.1,1.5,32.6,37.542144186,127.047751758,서울특별시 성동구 성수일로3길 7
V02Q1940786,2025-08-02_04:07:00,Seongsu1ga1(il)-dong,30.2,74.0,0.0,2025-08-02 04:07:00,4,2025-08-02,30.2,1.5,32.8,37.542101542,127.049671321,서울특별시 성동구 뚝섬로3길 18
V02Q1940473,2025-08-02_04:07:00,Geumho-1(il)-dong,30.2,71.0,0.0,2025-08-02 04:07:00,4,2025-08-02,30.2,1.5,32.4,37.556839663,127.019950184,서울특별시 성동구 금호로16길 2
OC3CL200256,2025-08-02_05:07:00,Majang-dong,31.3,50.0,0.0,2025-08-02 05:07:00,5,2025-08-02,31.3,1.5,31.7,37.5716201595004,127.036088628704,서울특별시 성동구 청계천로540 서울시설공단 B4층 기계실
V02Q1940617,2025-08-02_05:07:00,Oksu-dong,30.5,70.0,0.0,2025-08-02 05:07:00,5,2025-08-02,30.5,1.5,32.7,37.541972102,127.016370616,서울특별시 성동구 한림말3길 10
V02Q1940556,2025-08-02_05:07:00,Seongsu2ga1(il)-dong,29.9,78.0,0.0,2025-08-02 05:07:00,5,2025-08-02,29.9,1.5,32.9,37.540241557,127.054675329,서울특별시 성동구 성수이로7길 11
V02Q1940156,2025-08-02_05:07:00,Majang-dong,30.4,67.0,0.0,2025-08-02 05:07:00,5,2025-08-02,30.4,1.5,32.2,37.566674857,127.045521513,서울특별시 성동구 마장로46길 12-19
V02Q1940594,2025-08-02_05:07:00,Seongsu2ga3(sam)-dong,31.1,68.0,0.0,2025-08-02 05:07:00,5,2025-08-02,31.1,1.5,33.3,37.549231792,127.053877502,서울특별시 성동구 광나루로2길 19
V02Q1940590,2025-08-02_05:07:00,Sageun-dong,30.8,67.0,0.0,2025-08-02 05:07:00,5,2025-08-02,30.8,1.5,32.7,37.560723571,127.048425106,서울특별시 성동구 사근동12길 5
V02Q1940639,2025-08-02_05:07:00,Eungbong-dong,30.9,68.0,0.0,2025-08-02 05:07:00,5,2025-08-02,30.9,1.5,33.0,37.54966889,127.03182637,서울특별시 성동구 독서당로62길 10
V02Q1940545,2025-08-02_05:07:00,Seongsu1ga2(i)-dong,30.3,74.0,0.0,2025-08-02 05:07:00,5,2025-08-02,30.3,1.5,32.9,37.546306095,127.043661494,서울특별시 성동구 서울숲2길 46
V02Q1940616,2025-08-02_05:07:00,Wangsimni2(i)-dong,30.1,69.0,0.0,2025-08-02 05:07:00,5,2025-08-02,30.1,1.5,32.0,37.560443166,127.030835302,서울측별시 성동구 하왕십리동 976-12
V02Q1940644,2025-08-02_05:07:00,Haengdang1(il)-dong,30.2,67.0,0.0,2025-08-02 05:07:00,5,2025-08-02,30.2,1.5,31.9,37.561197184,127.034602965,서울특별시 성동구 왕십리로 307
V02Q1940504,2025-08-02_05:07:00,Haengdang2(i)-dong,30.4,70.0,0.0,2025-08-02 05:07:00,5,2025-08-02,30.4,1.5,32.5,37.55905889,127.02896077,서울특별시 성동구 왕십리로21길 57
V02Q1940261,2025-08-02_05:07:00,Seongsu1ga2(i)-dong,30.2,71.0,0.0,2025-08-02 05:07:00,5,2025-08-02,30.2,1.5,32.4,37.549808841,127.049770229,서울특별시 성동구 상원10길 17
V02Q1940628,2025-08-02_05:07:00,Majang-dong,30.7,67.0,0.0,2025-08-02 05:07:00,5,2025-08-02,30.7,1.5,32.6,37.568356828,127.040528854,서울특별시 성동구 마장로35나길 13
V02Q1940615,2025-08-02_05:07:00,Geumho-1(il)-dong,30.2,70.0,0.0,2025-08-02 05:07:00,5,2025-08-02,30.2,1.5,32.3,37.557838543,127.024148057,서울측별시 성동구 금호동1가 130-2
V02Q1940601,2025-08-02_05:07:00,Sageun-dong,31.3,65.0,0.0,2025-08-02 05:07:00,5,2025-08-02,31.3,1.5,33.2,37.560264565,127.048014605,서울특별시 성동구 사근동12길 12-1
V02Q1940642,2025-08-02_05:07:00,Yongdap-dong,29.6,74.0,0.0,2025-08-02 05:07:00,5,2025-08-02,29.6,1.5,31.9,37.560215516,127.064339113,서울특별시 성동구 자동차시장1길 64
V02Q1940441,2025-08-02_05:07:00,Haengdang1(il)-dong,30.5,67.0,0.0,2025-08-02 05:07:00,5,2025-08-02,30.5,1.5,32.3,37.558352332,127.037694516,서울측별시 성동구 행당동 134-9
V02Q1940588,2025-08-02_05:07:00,Sageun-dong,30.0,70.0,0.0,2025-08-02 05:07:00,5,2025-08-02,30.0,1.5,32.0,37.55810867,127.050859556,서울측별시 성동구 사근동 110
V02Q1940828,2025-08-02_05:07:00,Sageun-dong,30.3,66.0,0.0,2025-08-02 05:07:00,5,2025-08-02,30.3,1.5,32.0,37.561332045,127.039688831,서울특별시 성동구 마조로9길 16
V02Q1940112,2025-08-02_05:07:00,Songjeong-dong,30.5,70.0,0.0,2025-08-02 05:07:00,5,2025-08-02,30.5,1.5,32.7,37.556514509,127.071193511,서울특별시 성동구 동일로55길 8
V02Q1940607,2025-08-02_05:07:00,Sageun-dong,30.2,69.0,0.0,2025-08-02 05:07:00,5,2025-08-02,30.2,1.5,32.2,37.55887111,127.038552736,서울측별시 성동구 행당동 150-2
V02Q1940870,2025-08-02_05:07:00,Seongsu1ga1(il)-dong,29.8,79.0,0.0,2025-08-02 05:07:00,5,2025-08-02,29.8,1.5,32.9,37.538102738,127.046880664,서울특별시 성동구 둘레1길 12-30
V02Q1940735,2025-08-02_05:07:00,Majang-dong,30.3,67.0,0.0,2025-08-02 05:07:00,5,2025-08-02,30.3,1.5,32.1,37.568406512,127.033660707,서울특별시 성동구 무학로14길 33
V02Q1940623,2025-08-02_05:07:00,Majang-dong,30.2,68.0,0.0,2025-08-02 05:07:00,5,2025-08-02,30.2,1.5,32.0,37.563719858,127.039492971,서울특별시 성동구 마조로15길 20
V02Q1940258,2025-08-02_05:07:00,Wangsimni2(i)-dong,29.7,70.0,0.0,2025-08-02 05:07:00,5,2025-08-02,29.7,1.5,31.6,37.562998002,127.028435382,서울특별시 성동구 왕십리로31나길 23
V02Q1940565,2025-08-02_05:07:00,Seongsu2ga1(il)-dong,30.2,73.0,0.0,2025-08-02 05:07:00,5,2025-08-02,30.2,1.5,32.6,37.541950115,127.053612431,서울특별시 성동구 성수이로7길 34
V02Q1940632,2025-08-02_05:07:00,Wangsimni-doSeondong,30.5,66.0,0.0,2025-08-02 05:07:00,5,2025-08-02,30.5,1.5,32.2,37.564964319,127.03447479,서울특별시 성동구 왕십리로24길 27-1
V02Q1940744,2025-08-02_05:07:00,Seongsu2ga3(sam)-dong,30.6,70.0,0.0,2025-08-02 05:07:00,5,2025-08-02,30.6,1.5,32.8,37.544751429,127.053111792,서울특별시 성동구 연무장5길 18
V02Q1940753,2025-08-02_05:07:00,Geumho-1(il)-dong,30.5,69.0,0.0,2025-08-02 05:07:00,5,2025-08-02,30.5,1.5,32.6,37.549364662,127.026655727,서울특별시 성동구 독서당로51길 13
V02Q1940263,2025-08-02_05:07:00,Yongdap-dong,30.0,70.0,0.0,2025-08-02 05:07:00,5,2025-08-02,30.0,1.5,32.0,37.560874377,127.062747282,서울특별시 성동구 자동차시장1길 46-6
V02Q1940761,2025-08-02_05:07:00,Majang-dong,29.1,74.0,0.0,2025-08-02 05:07:00,5,2025-08-02,29.1,1.5,31.2,37.564052441,127.044424399,서울측별시 성동구 마장동 산 23-2
V02Q1940580,2025-08-02_05:07:00,Yongdap-dong,29.9,72.0,0.0,2025-08-02 05:07:00,5,2025-08-02,29.9,1.5,32.1,37.56518716,127.05111116,서울특별시 성동구 용답중앙11길 2
V02Q1940733,2025-08-02_05:07:00,Seongsu2ga3(sam)-dong,32.8,63.0,0.0,2025-08-02 05:07:00,5,2025-08-02,32.8,1.5,35.0,37.54818971,127.056597845,서울특별시 성동구 아차산로7나길 9
V02Q1941015,2025-08-02_05:07:00,Seongsu1ga1(il)-dong,29.8,79.0,0.0,2025-08-02 05:07:00,5,2025-08-02,29.8,1.5,32.9,37.5416558,127.0482802,서울특별시 성동구 뚝섬로3길 18
V02Q1940286,2025-08-02_05:07:00,Wangsimni2(i)-dong,29.3,71.0,0.0,2025-08-02 05:07:00,5,2025-08-02,29.3,1.5,31.1,37.562166194,127.026682312,서울측별시 성동구 하왕십리동 1052-1
V02Q1940530,2025-08-02_05:07:00,Seongsu1ga1(il)-dong,29.9,76.0,0.0,2025-08-02 05:07:00,5,2025-08-02,29.9,1.5,32.6,37.542144186,127.047751758,서울특별시 성동구 성수일로3길 7
V02Q1940748,2025-08-02_05:07:00,Seongsu1ga1(il)-dong,30.1,75.0,0.0,2025-08-02 05:07:00,5,2025-08-02,30.1,1.5,32.8,37.537369863,127.050872231,서울특별시 성동구 둘레9길 13
V02Q1940743,2025-08-02_05:07:00,Seongsu2ga1(il)-dong,29.8,78.0,0.0,2025-08-02 05:07:00,5,2025-08-02,29.8,1.5,32.7,37.536409649,127.056387019,서울특별시 성동구 성덕정길 118-14
V02Q1940473,2025-08-02_05:07:00,Geumho-1(il)-dong,30.0,70.0,0.0,2025-08-02 05:07:00,5,2025-08-02,30.0,1.5,32.0,37.556839663,127.019950184,서울특별시 성동구 금호로16길 2
V02Q1940156,2025-08-02_06:07:00,Majang-dong,30.0,71.0,0.0,2025-08-02 06:07:00,6,2025-08-02,30.0,1.5,32.1,37.566674857,127.045521513,서울특별시 성동구 마장로46길 12-19
V02Q1940639,2025-08-02_06:07:00,Eungbong-dong,30.2,74.0,0.0,2025-08-02 06:07:00,6,2025-08-02,30.2,1.5,32.8,37.54966889,127.03182637,서울특별시 성동구 독서당로62길 10
V02Q1940503,2025-08-02_06:07:00,Songjeong-dong,29.8,73.0,0.0,2025-08-02 06:07:00,6,2025-08-02,29.8,1.5,32.1,37.554020674,127.068888201,서울특별시 성동구 송정18가길 19
V02Q1940556,2025-08-02_06:07:00,Seongsu2ga1(il)-dong,29.2,79.0,0.0,2025-08-02 06:07:00,6,2025-08-02,29.2,1.5,32.0,37.540241557,127.054675329,서울특별시 성동구 성수이로7길 11
V02Q1940644,2025-08-02_06:07:00,Haengdang1(il)-dong,30.0,70.0,0.0,2025-08-02 06:07:00,6,2025-08-02,30.0,1.5,32.0,37.561197184,127.034602965,서울특별시 성동구 왕십리로 307
V02Q1940563,2025-08-02_06:07:00,Wangsimni-doSeondong,29.8,69.0,0.0,2025-08-02 06:07:00,6,2025-08-02,29.8,1.5,31.6,37.564129832,127.031439736,서울특별시 성동구 왕십리로28길 1-1
V02Q1940603,2025-08-02_06:07:00,Yongdap-dong,29.7,73.0,0.0,2025-08-02 06:07:00,6,2025-08-02,29.7,1.5,31.9,37.563368336,127.055964397,서울측별시 성동구 용답동 6-13
V02Q1940502,2025-08-02_06:07:00,Seongsu1ga1(il)-dong,29.7,76.0,0.0,2025-08-02 06:07:00,6,2025-08-02,29.7,1.5,32.3,37.54081481,127.049563967,서울특별시 성동구 뚝섬로3길 8
V02Q1940642,2025-08-02_06:07:00,Yongdap-dong,29.2,75.0,0.0,2025-08-02 06:07:00,6,2025-08-02,29.2,1.5,31.5,37.560215516,127.064339113,서울특별시 성동구 자동차시장1길 64
V02Q1940588,2025-08-02_06:07:00,Sageun-dong,29.7,74.0,0.0,2025-08-02 06:07:00,6,2025-08-02,29.7,1.5,32.0,37.55810867,127.050859556,서울측별시 성동구 사근동 110
V02Q1940735,2025-08-02_06:07:00,Majang-dong,29.7,72.0,0.0,2025-08-02 06:07:00,6,2025-08-02,29.7,1.5,31.8,37.568406512,127.033660707,서울특별시 성동구 무학로14길 33
V02Q1940670,2025-08-02_06:07:00,Seongsu1ga1(il)-dong,29.6,79.0,0.0,2025-08-02 06:07:00,6,2025-08-02,29.6,1.5,32.5,37.539279182,127.049873167,서울특별시 성동구 성덕정9길 13
V02Q1940601,2025-08-02_06:07:00,Sageun-dong,30.7,70.0,0.0,2025-08-02 06:07:00,6,2025-08-02,30.7,1.5,33.0,37.560264565,127.048014605,서울특별시 성동구 사근동12길 12-1
V02Q1940628,2025-08-02_06:07:00,Majang-dong,30.1,70.0,0.0,2025-08-02 06:07:00,6,2025-08-02,30.1,1.5,32.1,37.568356828,127.040528854,서울특별시 성동구 마장로35나길 13
V02Q1940870,2025-08-02_06:07:00,Seongsu1ga1(il)-dong,29.4,79.0,0.0,2025-08-02 06:07:00,6,2025-08-02,29.4,1.5,32.3,37.538102738,127.046880664,서울특별시 성동구 둘레1길 12-30
V02Q1940441,2025-08-02_06:07:00,Haengdang1(il)-dong,30.1,69.0,0.0,2025-08-02 06:07:00,6,2025-08-02,30.1,1.5,32.0,37.558352332,127.037694516,서울측별시 성동구 행당동 134-9
V02Q1940623,2025-08-02_06:07:00,Majang-dong,29.7,71.0,0.0,2025-08-02 06:07:00,6,2025-08-02,29.7,1.5,31.7,37.563719858,127.039492971,서울특별시 성동구 마조로15길 20
V02Q1940112,2025-08-02_06:07:00,Songjeong-dong,30.0,71.0,0.0,2025-08-02 06:07:00,6,2025-08-02,30.0,1.5,32.1,37.556514509,127.071193511,서울특별시 성동구 동일로55길 8
V02Q1940615,2025-08-02_06:07:00,Geumho-1(il)-dong,29.8,70.0,0.0,2025-08-02 06:07:00,6,2025-08-02,29.8,1.5,31.7,37.557838543,127.024148057,서울측별시 성동구 금호동1가 130-2
V02Q1940261,2025-08-02_06:07:00,Seongsu1ga2(i)-dong,29.8,73.0,0.0,2025-08-02 06:07:00,6,2025-08-02,29.8,1.5,32.1,37.549808841,127.049770229,서울특별시 성동구 상원10길 17
V02Q1940828,2025-08-02_06:07:00,Sageun-dong,29.7,71.0,0.0,2025-08-02 06:07:00,6,2025-08-02,29.7,1.5,31.7,37.561332045,127.039688831,서울특별시 성동구 마조로9길 16
V02Q1940627,2025-08-02_06:07:00,Songjeong-dong,29.6,73.0,0.0,2025-08-02 06:07:00,6,2025-08-02,29.6,1.5,31.8,37.551819341,127.067379627,서울특별시 성동구 송정12가길 50
V02Q1940871,2025-08-02_06:07:00,Majang-dong,30.5,71.0,0.0,2025-08-02 06:07:00,6,2025-08-02,30.5,1.5,32.8,37.57114665,127.037105979,서울특별시 성동구 청계천로12가길 63
V02Q1940753,2025-08-02_06:07:00,Geumho-1(il)-dong,30.3,69.0,0.0,2025-08-02 06:07:00,6,2025-08-02,30.3,1.5,32.3,37.549364662,127.026655727,서울특별시 성동구 독서당로51길 13
V02Q1940501,2025-08-02_06:07:00,Eungbong-dong,30.1,72.0,0.0,2025-08-02 06:07:00,6,2025-08-02,30.1,1.5,32.4,37.552003424,127.036324364,서울특별시 성동구 고산자로2길 10-4
V02Q1940733,2025-08-02_06:07:00,Seongsu2ga3(sam)-dong,32.8,63.0,0.0,2025-08-02 06:07:00,6,2025-08-02,32.8,1.5,35.0,37.54818971,127.056597845,서울특별시 성동구 아차산로7나길 9
V02Q1940286,2025-08-02_06:07:00,Wangsimni2(i)-dong,29.1,73.0,0.0,2025-08-02 06:07:00,6,2025-08-02,29.1,1.5,31.1,37.562166194,127.026682312,서울측별시 성동구 하왕십리동 1052-1
V02Q1940263,2025-08-02_06:07:00,Yongdap-dong,29.5,72.0,0.0,2025-08-02 06:07:00,6,2025-08-02,29.5,1.5,31.5,37.560874377,127.062747282,서울특별시 성동구 자동차시장1길 46-6
V02Q1940565,2025-08-02_06:07:00,Seongsu2ga1(il)-dong,29.6,75.0,0.0,2025-08-02 06:07:00,6,2025-08-02,29.6,1.5,32.0,37.541950115,127.053612431,서울특별시 성동구 성수이로7길 34
V02Q1940709,2025-08-02_06:07:00,Majang-dong,29.2,75.0,0.0,2025-08-02 06:07:00,6,2025-08-02,29.2,1.5,31.5,37.569445214,127.0446016,서울특별시 성동구 마장로39길 51
V02Q1940786,2025-08-02_06:07:00,Seongsu1ga1(il)-dong,29.3,77.0,0.0,2025-08-02 06:07:00,6,2025-08-02,29.3,1.5,31.8,37.542101542,127.049671321,서울특별시 성동구 뚝섬로3길 18
